idHotel	name	description	price	idAsUUID
45	Pokój superior 2 os.	2-os. (możliwość 1 dostawki),  ok. 30 m²,  zadbany,  nowocześnie urządzony,  centralna klimatyzacja z możliwością sterowania (w terminie: 15.06-15.10),  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  telefon,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  większość pokoi z balkonami (stolik i krzesełka),  za opłatą: minibar, sejf (ok. 3 EUR/dzień)	4159	2c6f2b20-333a-46d8-ab8c-df93e6c50c84
45	Pokój superior 2 os. widok na basen	2-os. (możliwość 1 dostawki),  ok. 30 m²,  zadbany,  nowocześnie urządzony,  centralna klimatyzacja z możliwością sterowania (w terminie: 15.06-15.10),  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  telefon,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  większość pokoi z balkonami (stolik i krzesełka),  widok na basen,  za opłatą: minibar, sejf (ok. 3 EUR/dzień)	5059	a060eb6a-d809-4222-beb4-3a85ccef1158
45	Pokój superior 2 os. + 1 dostawka	2-os. (możliwość 1 dostawki),  ok. 30 m²,  zadbany,  nowocześnie urządzony,  centralna klimatyzacja z możliwością sterowania (w terminie: 15.06-15.10),  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  telefon,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  większość pokoi z balkonami (stolik i krzesełka),  za opłatą: minibar, sejf (ok. 3 EUR/dzień)	4159	be383f67-59c5-42e6-a61a-b834bb035099
45	Pokój superior 2 os. + 1 dostawka, widok na basen	2-os. (możliwość 1 dostawki),  ok. 30 m²,  zadbany,  nowocześnie urządzony,  centralna klimatyzacja z możliwością sterowania (w terminie: 15.06-15.10),  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  telefon,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  większość pokoi z balkonami (stolik i krzesełka),  widok na basen,  za opłatą: minibar, sejf (ok. 3 EUR/dzień)	5509	5c4368be-0e36-4af2-84a5-bcb942194e57
46	Pokój 1 os. boczny widok na morze	2-os. (możliwość 1 dostawki dla os. dorosłej lub 2 dzieci),  ok. 30 m²,  elegancki i nowoczesny,  indywidualnie sterowana klimatyzacja,  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  lodówka,  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon,  boczny widok na morze	1780	2b66f4fc-9359-4a4c-9599-2cb47338ad2b
46	Pokój 2 os. boczny widok na morze	2-os. (możliwość 1 dostawki dla os. dorosłej lub 2 dzieci),  ok. 30 m²,  elegancki i nowoczesny,  indywidualnie sterowana klimatyzacja,  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  lodówka,  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon,  boczny widok na morze	1480	df3df39b-544d-4c99-adc8-7d61cf4cb71c
46	Pokój 2 os. + 1 dostawka, boczny widok na morze	2-os. (możliwość 1 dostawki dla os. dorosłej lub 2 dzieci),  ok. 30 m²,  elegancki i nowoczesny,  indywidualnie sterowana klimatyzacja,  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  lodówka,  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon,  boczny widok na morze	1480	5e3738cd-87ce-47b5-9f8f-b8fe76fa7002
47	Pokój 1 os.	2-os. (możliwość 1 dostawki dla os. dorosłej lub 2 dostawek dla dzieci),  ok. 32 m²,  indywidualnie sterowana klimatyzacja,  wentylator sufitowy,  łazienka (prysznic, wc),  sejf,  mała lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka)	8713	ae43add7-ebd1-4d22-90c4-00fc4b370f41
47	Pokój 2 os.	2-os. (możliwość 1 dostawki dla os. dorosłej lub 2 dostawek dla dzieci),  ok. 32 m²,  indywidualnie sterowana klimatyzacja,  wentylator sufitowy,  łazienka (prysznic, wc),  sejf,  mała lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka)	8623	c1a700f0-f90d-41a9-8d3d-0d5accbf7885
47	Pokój 2 os. + 1 dostawka	2-os. (możliwość 1 dostawki dla os. dorosłej lub 2 dostawek dla dzieci),  ok. 32 m²,  indywidualnie sterowana klimatyzacja,  wentylator sufitowy,  łazienka (prysznic, wc),  sejf,  mała lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka)	8623	58059d22-3c8d-406b-bae2-b75bf0912345
48	Pokój 1 os. widok na basen	2-os. (możliwość 1 lub 2 dostawek dla dzieci),  ok. 30 m²,  zadbany,  wentylator,  łazienka (wanna lub prysznic, suszarka, wc),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat,  balkon lub taras (stolik i krzesełka),  widok na basen,  za opłatą: sejf	5771	4a81fe9d-0324-478a-a91e-a5076ce3614b
48	Pokój 2 os.	2-os. (możliwość 1 lub 2 dostawek dla dzieci),  ok. 30 m²,  zadbany,  wentylator,  łazienka (wanna lub prysznic, suszarka, wc),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat,  balkon lub taras (stolik i krzesełka),  za opłatą: sejf	5029	cd5ccd87-dec6-42bd-a6f3-25aa711ab865
48	Pokój 2 os. widok na basen	2-os. (możliwość 1 lub 2 dostawek dla dzieci),  ok. 30 m²,  zadbany,  wentylator,  łazienka (wanna lub prysznic, suszarka, wc),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat,  balkon lub taras (stolik i krzesełka),  widok na basen,  za opłatą: sejf	5371	6f9e139f-5bab-43ab-8aa0-902b9f6fc2d3
48	Pokój 2 os. + 1 dostawka	2-os. (możliwość 1 lub 2 dostawek dla dzieci),  ok. 30 m²,  zadbany,  wentylator,  łazienka (wanna lub prysznic, suszarka, wc),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat,  balkon lub taras (stolik i krzesełka),  za opłatą: sejf	5029	9b2cec40-8825-46f4-84a8-e13899530318
48	Pokój 2 os. + 1 dostawka, widok na basen	2-os. (możliwość 1 lub 2 dostawek dla dzieci),  ok. 30 m²,  zadbany,  wentylator,  łazienka (wanna lub prysznic, suszarka, wc),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat,  balkon lub taras (stolik i krzesełka),  widok na basen,  za opłatą: sejf	5542	3d41fcd8-4416-448d-8e54-292e6a711152
49	Pokój superior 1 os.	2-os. (możliwość 1 dostawki – sofa),  elegancki i nowoczesny,  ok. 20 m²,  indywidualnie sterowana klimatyzacja,  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna, polskie programy,  telefon,  lodówka,  zestaw do kawy/herbaty,  sejf,  na życzenie: czajnik, żelazko, deska do prasowania,  balkon lub ogródek (stolik i krzesełka)	6689	422fddcf-decf-49ee-99ac-6fb8f355221b
49	Pokój superior 2 os.	2-os. (możliwość 1 dostawki – sofa),  elegancki i nowoczesny,  ok. 20 m²,  indywidualnie sterowana klimatyzacja,  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna, polskie programy,  telefon,  lodówka,  zestaw do kawy/herbaty,  sejf,  na życzenie: czajnik, żelazko, deska do prasowania,  balkon lub ogródek (stolik i krzesełka)	4199	2a152329-e102-4eac-9a9f-2880f3a52b8b
49	Pokój superior 2 os. + 1 dostawka	2-os. (możliwość 1 dostawki – sofa),  elegancki i nowoczesny,  ok. 20 m²,  indywidualnie sterowana klimatyzacja,  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna, polskie programy,  telefon,  lodówka,  zestaw do kawy/herbaty,  sejf,  na życzenie: czajnik, żelazko, deska do prasowania,  balkon lub ogródek (stolik i krzesełka)	4199	1b47fab7-4a31-41c1-92f2-7cee2a68be47
